,time,force_mV,displacement_mV
215,3.3621589,1.33,404
216,3.3781033000000003,1.33,403
217,3.3936723000000004,0.67,403
218,3.4100277000000006,0.67,403
219,3.4256222000000003,0.00,403
220,3.441648,0.67,403
221,3.4568252,1.33,403
222,3.472785,2.00,403
223,3.4884541000000002,1.33,403
224,3.5040437000000004,1.33,404
225,3.5195313000000006,1.33,403
226,3.5347151000000006,2.00,403
227,3.5505627000000004,2.00,403
228,3.5662562000000007,2.00,403
229,3.5817287,2.00,404
230,3.5981679,2.00,403
231,3.6133548000000006,2.00,404
232,3.6287867,2.00,404
233,3.6443869000000007,1.33,403
234,3.6598444,1.33,403
235,3.6757363000000005,0.67,403
236,3.6915834,0.67,404
237,3.7078785000000005,0.00,404
238,3.7238349,0.00,403
239,3.7398169,0.67,403
240,3.7557265000000006,0.67,404
241,3.771008,1.33,403
242,3.7858205,1.33,404
243,3.8012115,2.00,404
244,3.8163676000000004,1.33,403
245,3.8317884000000006,1.33,403
246,3.8482093000000006,0.67,403
247,3.8636841000000004,1.33,403
248,3.8796455000000005,1.33,403
249,3.8950163,2.00,403
250,3.9109113000000004,2.00,403
251,3.9262422,1.33,403
252,3.9417625000000003,1.33,404
253,3.9577274000000005,0.67,403
254,3.9729063,1.33,403
255,3.9884869,0.67,403
256,4.0035192,0.67,403
257,4.0191287,0.00,403
258,4.0346349,0.67,403
259,4.0505399,1.33,403
260,4.066028800000001,2.00,403
261,4.0818241,1.33,403
262,4.0971791,1.33,403
263,4.1131668,0.67,403
264,4.1284919,1.33,404
265,4.1442006000000005,0.67,404
266,4.1596626,1.33,403
267,4.174909400000001,0.67,404
268,4.190831,0.67,403
269,4.2061798,0.67,403
270,4.2222445,1.33,403
271,4.2382643,2.00,403
272,4.2546664000000005,2.00,404
273,4.2710227000000005,2.00,403
274,4.2865072,1.33,403
275,4.3017011,0.67,403
276,4.317188,0.00,403
277,4.3329531,0.67,403
278,4.3490542,0.67,403
279,4.3646149,0.67,404
280,4.3798487,0.00,403
281,4.395957500000001,0.67,404
282,4.4119584000000005,1.33,404
283,4.4272165,2.00,403
284,4.4429627,2.00,404
285,4.4585063,2.00,403
286,4.474477,2.00,403
287,4.490285500000001,2.00,403
288,4.506569300000001,2.00,404
289,4.522972,2.00,403
290,4.5393806,2.00,403
291,4.5555648,2.00,404
292,4.5707694000000005,2.00,403
293,4.585931,2.00,403
294,4.6013488,2.00,404
295,4.6164533,2.00,403
296,4.631827,3.00,403
297,4.6474288,4.00,403
298,4.6631522,4.00,403
299,4.678605,3.00,403
300,4.694138000000001,2.00,404
301,4.710242200000001,2.00,403
302,4.7255431,2.00,403
303,4.7412293000000005,2.00,403
304,4.7574320000000005,2.00,403
305,4.772971500000001,1.33,403
306,4.7887187,1.33,403
307,4.804723500000001,1.33,404
308,4.8206357,1.33,403
309,4.8361943,1.33,404
310,4.8517278,0.67,404
311,4.8675087,0.67,403
312,4.8830561,0.67,403
313,4.8983695,0.67,403
314,4.9140953000000005,1.33,404
315,4.929490400000001,0.67,403
316,4.94561,1.33,403
317,4.9613617,0.67,403
318,4.9775948,1.33,403
319,4.9931863000000005,1.33,404
320,5.0091148,2.00,403
321,5.0243998,2.00,403
322,5.0402598,2.00,403
323,5.0563816,2.00,403
324,5.0724548,1.33,404
325,5.088140800000001,1.33,404
326,5.1045392000000005,1.33,404
327,5.1205694,2.00,403
328,5.1358843,2.00,403
329,5.1516281,2.00,403
330,5.1673689000000005,2.00,403
331,5.1828731,2.00,403
332,5.1981494,3.00,403
333,5.213741000000001,4.00,403
334,5.2302793,5.00,403
335,5.2460028,5.00,403
336,5.2616252,5.00,403
337,5.2776248,6.00,404
338,5.2932264,7.00,403
339,5.308406000000001,8.00,403
340,5.3242312,8.00,403
341,5.339398200000001,8.00,403
342,5.3555804,8.67,403
343,5.3708202,9.33,404
344,5.3865138,10.00,403
345,5.4021196,10.00,403
346,5.4181448,11.00,403
347,5.4342682,12.00,404
348,5.4494548,13.00,404
349,5.4653866,13.00,403
350,5.4808185,14.00,403
351,5.4965215,14.00,403
352,5.5122248,14.00,403
353,5.5272676,13.00,403
354,5.542783200000001,13.00,402
355,5.5588613,14.00,402
356,5.5741744,15.00,401
357,5.5905929,15.00,400
358,5.6062419000000006,14.00,400
359,5.6218961,14.00,399
360,5.6374811000000005,15.00,398
361,5.653294,16.00,398
362,5.6698218,16.67,396
363,5.6861767,16.67,395
364,5.702039,16.67,395
365,5.7171627,16.00,394
366,5.7328867,16.00,393
367,5.7483278,16.00,392
368,5.763889,16.00,391
369,5.779696,16.00,391
370,5.7951442,16.00,390
371,5.810969200000001,16.00,390
372,5.8265178,16.00,389
373,5.841889200000001,16.00,388
374,5.858325300000001,16.00,387
375,5.874376900000001,16.00,386
376,5.8896904,16.67,385
377,5.905667,16.67,385
378,5.9214983000000005,16.67,384
379,5.9366846,16.00,383
380,5.9530611,16.00,383
381,5.968951000000001,16.00,382
382,5.9849231000000005,16.00,381
383,6.0013136000000005,16.00,381
384,6.0165502,16.00,380
385,6.0323402,16.00,379
386,6.048746400000001,16.00,378
387,6.0644347000000005,16.00,378
388,6.0795731,16.00,377
389,6.095526500000001,16.00,376
390,6.1107372,16.00,376
391,6.126390100000001,16.00,375
392,6.1420146,16.67,375
393,6.157106700000001,16.67,373
394,6.1729764000000005,17.33,373
395,6.1886068,16.67,372
396,6.204160300000001,16.67,371
397,6.219931,16.00,371
398,6.2347806,16.00,371
399,6.250268900000001,16.00,370
400,6.2662231,16.00,370
401,6.2810523,16.67,370
402,6.296603,16.67,369
403,6.3115803,16.67,368
404,6.3271811,16.67,367
405,6.3428367,16.67,367
406,6.358025800000001,17.33,366
407,6.374181600000001,16.67,366
408,6.389375,16.67,365
409,6.4054554,16.00,364
410,6.4208121,16.67,364
411,6.4360992,16.67,363
412,6.451897100000001,16.67,363
413,6.467064700000001,16.00,363
414,6.482973500000001,16.00,363
415,6.4985346,16.00,362
416,6.514448499999999,16.00,361
417,6.529860200000001,16.00,361
418,6.5458498,16.00,360
419,6.5610224,16.00,360
420,6.5770322000000006,16.00,359
421,6.5928580000000006,16.00,358
422,6.608854099999999,16.00,358
423,6.624453400000001,16.00,358
424,6.6404419,16.67,357
425,6.6552736999999995,16.67,357
426,6.670191,16.67,357
427,6.6852808999999995,16.00,357
428,6.700679200000001,16.67,356
429,6.716212100000001,17.33,356
430,6.7317366000000005,18.00,357
431,6.7471352,17.33,356
432,6.7634897,16.67,356
433,6.7784059999999995,16.00,356
434,6.7943671,16.00,356
435,6.810305200000001,16.00,356
436,6.8257605,16.00,356
437,6.8412956,16.00,356
438,6.857036400000001,15.00,357
439,6.8724517,14.00,356
440,6.8880732,13.00,356
441,6.9035874999999995,13.00,357
442,6.9192297,13.00,356
443,6.935234200000001,13.00,357
444,6.9512542,12.00,356
445,6.9674287999999995,11.00,356
446,6.9834886,10.00,357
447,6.9993852,11.00,356
448,7.015042800000001,12.00,356
449,7.0301534000000006,13.00,356
450,7.0462987,12.00,356
451,7.0615011999999995,11.00,356
452,7.076926600000001,10.00,356
453,7.0926442,10.00,356
454,7.108276000000001,10.00,356
455,7.123852,10.00,356
456,7.139919700000001,10.00,356
457,7.1551544,10.00,357
458,7.1708016,10.00,356
459,7.1861746,10.00,357
460,7.201346099999999,10.00,357
461,7.217474200000001,10.00,356
462,7.2330222,10.00,356
463,7.2487384,10.00,356
464,7.2643218,9.33,357
465,7.279563500000001,9.33,356
466,7.2958591,9.33,357
467,7.3115803,10.00,356
468,7.326756800000001,9.33,357
469,7.3429823,9.33,356
470,7.358358400000001,9.33,356
471,7.3747789,10.00,356
472,7.3899622,10.00,356
473,7.4058871,10.00,356
474,7.4211122000000005,10.00,356
475,7.4366055,10.00,356
476,7.4524952,10.00,356
477,7.468100800000001,10.00,356
478,7.483822300000001,10.00,357
479,7.4993267999999995,9.33,356
480,7.5148947,8.67,356
481,7.530873000000001,8.67,356
482,7.5463373,8.67,356
483,7.577135300000001,8.67,357
484,7.5926269,8.67,356
485,7.607664499999999,9.33,357
486,7.6235615999999995,9.33,356
487,7.639077100000001,8.67,356
488,7.6548691,8.67,356
489,7.67063,8.67,357
490,7.6857636000000005,8.67,357
491,7.7016976,8.67,356
492,7.717963,9.33,356
493,7.7336008000000005,10.00,356
494,7.7491674999999995,10.00,356
495,7.7651452999999995,9.33,356
496,7.780116500000001,9.33,356
497,7.796195,8.67,356
498,7.8121532,9.33,356
499,7.8273190999999995,9.33,356
500,7.8431784,10.00,356
501,7.8593068,9.33,356
502,7.8750311,9.33,357
503,7.890353800000001,9.33,356
504,7.921695800000001,10.00,356
505,7.9364859999999995,9.33,356
506,7.9517438,9.33,356
507,7.9675348,9.33,356
508,7.9835462999999995,10.00,356
509,7.9982438,10.00,356
510,8.014180399999999,10.00,356
511,8.0297551,9.33,356
512,8.0454022,9.33,357
513,8.061632699999999,8.67,356
514,8.078107,8.67,356
515,8.0942802,8.00,356
516,8.1102636,8.67,356
517,8.1248662,9.33,357
518,8.1403567,9.33,356
519,8.1567955,8.67,357
520,8.1723471,8.00,356
521,8.188238199999999,8.00,356
522,8.203568599999999,8.67,356
523,8.2190003,8.67,356
524,8.2345992,8.67,356
525,8.249882099999999,8.00,357
526,8.265224499999999,8.00,356
527,8.2813331,8.00,356
528,8.297336,8.00,356
529,8.3136282,7.00,357
530,8.329309299999998,6.00,356
531,8.345154899999999,5.00,356
532,8.360863,5.00,356
533,8.3756896,5.00,356
534,8.3912701,5.00,356
535,8.406873,6.00,356
536,8.422561,6.00,356
537,8.438593399999998,6.00,356
538,8.4540651,5.00,357
539,8.470021599999999,5.00,356
540,8.4856479,5.00,356
541,8.500956599999999,5.00,357
542,8.516160399999999,5.00,357
543,8.5314898,4.00,356
544,8.547040599999999,3.00,357
545,8.5627113,3.00,357
546,8.5780736,3.00,356
547,8.5941584,3.00,357
548,8.610474,2.00,357
549,8.6256735,2.00,356
550,8.6410123,2.00,357
551,8.6557102,2.00,358
552,8.6716465,2.00,358
553,8.6869473,2.00,360
554,8.702150399999999,2.00,360
555,8.718190799999999,2.00,361
556,8.7343964,2.00,362
557,8.7494901,2.00,363
558,8.764845399999999,3.00,364
559,8.7800028,4.00,365
560,8.7959863,4.00,366
561,8.8109291,3.00,367
562,8.826196399999999,2.00,368
563,8.8417961,3.00,369
564,8.8573629,4.00,371
565,8.872755699999999,4.00,371
566,8.888708999999999,3.00,372
567,8.9048302,2.00,373
568,8.9196102,3.00,374
569,8.9354874,3.00,375
570,8.951390799999999,3.00,376
571,8.966579999999999,2.00,377
572,8.981989899999999,2.00,379
573,8.997311199999999,2.00,380
574,9.0127118,2.00,381
575,9.027955899999998,3.00,382
576,9.0434687,3.00,383
577,9.0590564,4.00,384
578,9.0747833,3.00,385
579,9.090385699999999,3.00,385
580,9.1064545,2.00,387
581,9.1219215,2.00,388
582,9.137554,2.00,389
583,9.153243,3.00,389
584,9.1694865,3.00,390
585,9.185448,4.00,391
586,9.2014363,3.00,391
587,9.2162162,3.00,392
588,9.231839299999999,2.00,393
589,9.247016499999999,2.00,394
590,9.262777199999999,2.00,395
591,9.277556599999999,2.00,396
592,9.2931721,3.00,396
593,9.3089672,3.00,397
594,9.3249607,4.00,397
595,9.339951399999999,3.00,398
596,9.355945199999999,3.00,399
597,9.371950499999999,2.00,400
598,9.387944,2.00,400
599,9.4029408,2.00,401
600,9.418960799999999,3.00,402
601,9.433957,3.00,402
602,9.449955099999999,3.00,403
603,9.4659797,2.00,403
604,9.480944299999999,2.00,403
605,9.496890899999999,1.33,403
606,9.5129497,0.67,403
607,9.528964799999999,0.67,403
608,9.5449494,1.33,404
609,9.560947599999999,2.00,404
610,9.5769453,2.00,403
611,9.5929547,1.33,404
612,9.608895599999999,1.33,403
613,9.624938199999999,1.33,403
614,9.6399557,2.00,403
615,9.65498,2.00,403
616,9.671007999999999,1.33,403
617,9.686144599999999,1.33,403
618,9.7017183,0.67,403
619,9.718018299999999,1.33,403
620,9.7328537,1.33,403
621,9.748315999999999,2.00,403
622,9.7635656,2.00,404
623,9.778982099999999,1.33,403
624,9.7950284,1.33,404
625,9.8110465,1.33,403
626,9.826897299999999,2.00,403
627,9.8427688,1.33,403
628,9.8581311,1.33,404
629,9.873855899999999,0.67,404
630,9.889207899999999,1.33,403
631,9.905507499999999,1.33,404
632,9.920697299999999,2.00,403
633,9.935602399999999,1.33,403
634,9.9504512,1.33,403
635,9.965573,0.67,403
636,9.981457899999999,1.33,403
637,9.9973499,0.67,403
638,10.0132657,1.33,403
639,10.028589799999999,1.33,404
640,10.044171799999999,1.33,403
641,10.0594836,1.33,403
642,10.075505399999999,1.33,403
643,10.0911612,1.33,403
644,10.106625399999999,1.33,403
645,10.122621899999999,1.33,403
646,10.138314,2.00,403
647,10.154251799999999,2.00,403
648,10.1690297,1.33,403
649,10.1838489,1.33,404
650,10.1996828,1.33,403
651,10.215349499999999,2.00,403
652,10.230564999999999,1.33,403
653,10.246032399999999,1.33,403
654,10.261524399999999,1.33,403
655,10.2774772,2.00,403
656,10.292580699999998,2.00,403
657,10.308224,2.00,403
658,10.3233804,2.00,403
659,10.3393646,2.00,403
660,10.354767299999999,2.00,403
661,10.3701019,2.00,404
662,10.3860476,2.00,404
663,10.4017293,2.00,403
664,10.416849299999999,2.00,403
665,10.4328861,2.00,404
666,10.4483272,2.00,403
667,10.463737799999999,2.00,404
668,10.4794115,2.00,403
669,10.4956315,2.00,404
670,10.5110595,2.00,404
671,10.5269248,2.00,403
672,10.542317599999999,2.00,403
673,10.557805499999999,2.00,403
674,10.5736148,2.00,403
675,10.588783699999999,2.00,403
676,10.604729899999999,2.00,403
677,10.620016699999999,2.00,403
678,10.6365311,1.33,403
679,10.6517147,0.67,403
680,10.667528599999999,0.67,403
681,10.6830793,1.33,404
682,10.6983924,1.33,403
683,10.7140252,1.33,403
684,10.730408599999999,1.33,403
685,10.7458686,2.00,403
686,10.761675799999999,1.33,403
687,10.777139,1.33,403
688,10.7929058,1.33,403
689,10.808651999999999,2.00,404
690,10.8245428,2.00,404
691,10.8409325,2.00,403
692,10.8564919,2.00,403
693,10.872311199999999,2.00,403
694,10.8877794,3.00,404
695,10.9039526,4.00,403
696,10.9192802,5.00,403
697,10.935229999999999,5.00,403
698,10.9505796,5.00,403
699,10.965696399999999,5.00,403
700,10.981934299999999,6.00,403
701,10.9970626,7.00,403
702,11.012410399999998,8.00,404
703,11.027887,7.00,403
704,11.0434317,7.00,403
705,11.059213699999999,7.00,404
706,11.0748546,8.00,403
707,11.090729,8.00,403
708,11.106573899999999,8.67,403
709,11.1224551,9.33,403
710,11.1378977,10.00,403
711,11.153948399999999,10.00,404
712,11.169114299999999,10.00,403
713,11.1852053,10.00,403
714,11.20065,11.00,403
715,11.2162765,12.00,403
716,11.2318596,13.00,403
717,11.248041599999999,13.00,403
718,11.263049299999999,14.00,403
719,11.2790881,14.00,403
720,11.294294299999999,14.00,403
721,11.309825799999999,13.00,403
722,11.3261553,14.00,403
723,11.342574599999999,15.00,403
724,11.358469399999999,16.00,402
725,11.3736698,16.00,401
726,11.3890988,15.00,400
727,11.4052055,15.00,399
728,11.4215638,15.00,399
729,11.4373919,16.67,398
730,11.452518399999999,16.67,397
731,11.4680542,16.67,396
732,11.4831756,16.00,396
733,11.498389699999999,16.00,395
734,11.514620899999999,16.00,394
735,11.5308812,16.00,394
736,11.545842799999999,16.67,393
737,11.5617155,16.67,392
738,11.577490599999999,16.67,391
739,11.5934569,16.00,391
740,11.6088749,16.00,390
741,11.6242702,16.00,389
742,11.639847399999999,16.00,390
743,11.655849,16.00,388
744,11.671895999999998,16.67,387
745,11.6874988,16.67,387
746,11.702475999999999,16.67,386
747,11.7181433,16.00,385
748,11.733619099999999,16.00,385
749,11.7493287,16.00,384
750,11.7647965,16.00,384
751,11.780617399999999,16.00,383
752,11.7967809,16.67,383
753,11.8120111,16.67,382
754,11.8284387,16.67,382
755,11.8439368,16.67,381
756,11.859443299999999,17.33,380
757,11.875436599999999,17.33,379
758,11.8914406,16.67,378
759,11.9066283,16.00,378
760,11.922486399999999,16.00,378
761,11.938108399999999,16.00,377
762,11.9545289,16.00,376
763,11.970435799999999,16.00,376
764,11.9861679,16.67,375
765,12.001504299999999,17.33,374
766,12.016869699999999,18.00,374
767,12.0326852,17.33,373
768,12.0484064,16.67,372
769,12.0644002,16.00,372
770,12.0793036,16.00,371
771,12.0946786,16.00,371
772,12.1099686,16.00,370
773,12.1257805,16.67,370
774,12.1410865,17.33,369
775,12.156155199999999,17.33,369
776,12.1716518,16.67,368
777,12.1872083,16.67,368
778,12.2024194,17.33,367
779,12.217447799999999,18.00,366
780,12.232884299999998,17.33,366
781,12.2487675,16.67,365
782,12.264373299999999,16.67,364
783,12.2803168,16.67,364
784,12.2967634,16.67,364
785,12.3131284,16.00,363
786,12.3294661,16.00,363
787,12.3459051,16.00,362
788,12.3618594,16.00,362
789,12.3767886,16.00,362
790,12.392790699999999,16.00,361
791,12.408387,16.00,361
792,12.4247108,16.00,360
793,12.440318399999999,16.00,359
794,12.455229699999999,16.00,359
795,12.4705295,16.67,358
796,12.486211299999999,16.67,358
797,12.502180899999999,16.67,358
798,12.518353,16.00,357
799,12.5338494,16.00,357
800,12.549413999999999,16.00,357
801,12.5650795,16.00,357
802,12.5810263,16.00,356
803,12.596513499999999,16.00,356
804,12.611741299999998,16.00,356
805,12.627045899999999,16.00,356
806,12.642344099999999,16.00,356
807,12.658153899999999,16.00,357
808,12.6736756,16.00,356
809,12.688595399999999,16.00,356
810,12.7039844,16.00,356
811,12.7192884,15.00,356
812,12.7348421,14.00,356
813,12.750029,13.00,356
814,12.7657382,13.00,356
815,12.7817049,12.00,357
816,12.797613199999999,12.00,356
817,12.8129174,11.00,357
818,12.829122499999999,12.00,357
819,12.8450407,12.00,356
820,12.860539699999999,12.00,356
821,12.8763068,11.00,356
822,12.8918494,10.00,356
823,12.9080339,10.00,357
824,12.9229624,11.00,356
825,12.9383781,11.00,356
826,12.953921099999999,11.00,357
827,12.969516599999999,10.00,357
828,13.0005949,10.00,356
829,13.0166133,10.00,356
830,13.0325776,10.00,356
831,13.0485402,10.00,356
832,13.063765799999999,10.00,357
833,13.0792022,10.00,357
834,13.0948452,9.33,356
835,13.110495799999999,9.33,356
836,13.142252299999999,8.67,356
837,13.1580526,8.67,356
838,13.1738503,8.00,356
839,13.1897325,8.00,356
840,13.205071499999999,8.00,356
841,13.2207872,8.67,356
842,13.2365558,8.67,356
843,13.251805099999999,8.67,356
844,13.2673144,8.00,356
845,13.282494799999998,8.00,356
846,13.298316999999999,8.00,356
847,13.3141593,8.00,356
848,13.3302572,7.00,356
849,13.345391999999999,6.00,356
850,13.3611729,5.00,356
851,13.3767236,5.00,356
852,13.3921347,5.00,357
853,13.407397399999999,5.00,356
854,13.423067699999999,5.00,356
855,13.439148699999999,4.00,356
856,13.4546145,3.00,356
857,13.469951499999999,3.00,356
858,13.4852251,3.00,356
859,13.5007983,3.00,356
860,13.5160182,3.00,356
861,13.5316212,4.00,356
862,13.5471183,4.00,356
863,13.5622589,3.00,357
864,13.5772646,3.00,358
865,13.592906099999999,3.00,359
866,13.608328799999999,3.00,359
867,13.6238307,2.00,360
868,13.6392321,2.00,361
869,13.6548497,2.00,361
870,13.6707845,2.00,362
871,13.686617799999999,3.00,363
872,13.7018642,3.00,364
873,13.7180327,3.00,365
874,13.733388199999998,2.00,366
875,13.7494227,2.00,367
876,13.764788399999999,2.00,368
877,13.780308,2.00,369
878,13.795891699999999,2.00,369
879,13.8113789,2.00,371
880,13.827005999999999,2.00,372
881,13.842194099999999,2.00,373
882,13.8583561,2.00,374
883,13.8736441,2.00,375
884,13.889515699999999,2.00,375
885,13.905052699999999,3.00,376
886,13.920602299999999,3.00,377
887,13.935560599999999,4.00,378
888,13.9514947,3.00,379
889,13.9676364,3.00,380
890,13.982980099999999,2.00,381
891,13.9985555,3.00,382
892,14.014892,3.00,382
893,14.030127199999999,4.00,383
894,14.0457425,3.00,383
895,14.0615043,3.00,384
896,14.077142899999998,2.00,385
897,14.092385499999999,2.00,386
898,14.1079553,2.00,386
899,14.123243500000001,3.00,387
900,14.139504200000001,3.00,388
901,14.153850299999998,3.00,389
902,14.1696442,2.00,389
903,14.1852844,2.00,389
904,14.2013657,3.00,391
905,14.217503699999998,4.00,391
906,14.232813399999998,4.00,392
907,14.248089199999999,3.00,392
908,14.2639742,2.00,393
909,14.2797196,2.00,394
910,14.2950671,2.00,395
911,14.3104121,2.00,395
912,14.326190999999998,2.00,396
913,14.3414675,3.00,397
914,14.357007199999998,3.00,397
915,14.372940100000001,3.00,398
916,14.388278,2.00,399
917,14.4036586,2.00,399
918,14.4193495,3.00,399
919,14.435343,3.00,400
920,14.4510997,4.00,401
921,14.466198899999998,3.00,401
922,14.4818268,3.00,402
923,14.497366799999998,2.00,403
924,14.5128068,3.00,403
925,14.527949499999998,3.00,404
926,14.544017999999998,3.00,403
927,14.559293799999999,2.00,403
928,14.575141899999998,2.00,403
929,14.591460899999998,2.00,404
