,time,force_mV,displacement_mV,mV
285,4.4838901,,,b'21.00\t364\r\n'
286,4.5002992,,,b'20.00\t363\r\n'
287,4.5164051,,,b'19.00\t363\r\n'
288,4.5317958,,,b'19.00\t362\r\n'
289,4.5475645,,,b'20.00\t362\r\n'
290,4.5627988,,,b'21.00\t362\r\n'
291,4.5788166,,,b'21.00\t362\r\n'
292,4.594823,,,b'20.00\t361\r\n'
293,4.6100414,,,b'19.00\t361\r\n'
294,4.6254554,,,b'18.00\t361\r\n'
295,4.6404376,,,b'18.00\t360\r\n'
296,4.6558328,,,b'19.00\t360\r\n'
297,4.6715663,,,b'19.00\t359\r\n'
298,4.6874048,,,b'19.00\t359\r\n'
299,4.7021567,,,b'19.00\t358\r\n'
300,4.717903,,,b'19.00\t358\r\n'
301,4.7331277,,,b'19.00\t358\r\n'
302,4.7488653,,,b'19.00\t358\r\n'
303,4.7640369,,,b'19.00\t357\r\n'
304,4.7794286999999995,,,b'20.00\t357\r\n'
305,4.7948427,,,b'19.00\t357\r\n'
306,4.8101883,,,b'20.00\t357\r\n'
307,4.8252635999999995,,,b'19.00\t357\r\n'
308,4.8412747,,,b'19.00\t357\r\n'
309,4.8571334,,,b'19.00\t357\r\n'
310,4.8731279,,,b'20.00\t357\r\n'
311,4.8885255,,,b'20.00\t357\r\n'
312,4.9041562,,,b'20.00\t357\r\n'
313,4.9194771,,,b'19.00\t357\r\n'
314,4.9351047,,,b'19.00\t357\r\n'
315,4.9515207,,,b'17.33\t357\r\n'
316,4.9679511,,,b'16.67\t358\r\n'
317,4.9839744999999995,,,b'16.00\t357\r\n'
318,4.9999807,,,b'16.00\t357\r\n'
319,5.0155904,,,b'16.00\t357\r\n'
320,5.0308111,,,b'16.00\t357\r\n'
321,5.0461985,,,b'16.00\t357\r\n'
322,5.0615657,,,b'15.00\t357\r\n'
323,5.0773003,,,b'15.00\t357\r\n'
324,5.0926218,,,b'14.00\t358\r\n'
325,5.1077798,,,b'14.00\t357\r\n'
326,5.1236551,,,b'13.00\t357\r\n'
327,5.1387794,,,b'14.00\t357\r\n'
328,5.1543284,,,b'14.00\t357\r\n'
329,5.1698294,,,b'14.00\t357\r\n'
330,5.185677,,,b'13.00\t357\r\n'
331,5.2011221,,,b'13.00\t357\r\n'
332,5.2167504,,,b'14.00\t357\r\n'
333,5.233109,,,b'15.00\t357\r\n'
334,5.2482355,,,b'15.00\t357\r\n'
335,5.2636138,,,b'14.00\t357\r\n'
336,5.2789057999999995,,,b'13.00\t357\r\n'
337,5.2944626,,,b'13.00\t357\r\n'
338,5.3101965,,,b'13.00\t357\r\n'
339,5.3258418,,,b'13.00\t357\r\n'
340,5.3412251,,,b'13.00\t357\r\n'
341,5.3570149,,,b'13.00\t357\r\n'
342,5.3723086,,,b'13.00\t357\r\n'
343,5.3873846,,,b'13.00\t357\r\n'
344,5.4033847,,,b'13.00\t357\r\n'
345,5.4192388,,,b'13.00\t357\r\n'
346,5.4348652,,,b'13.00\t357\r\n'
347,5.4661542,,,b'13.00\t357\r\n'
348,5.4818777,,,b'13.00\t357\r\n'
349,5.4981,,,b'13.00\t357\r\n'
350,5.5131584,,,b'13.00\t357\r\n'
351,5.5284837,,,b'12.00\t357\r\n'
352,5.5431346,,,b'11.00\t357\r\n'
353,5.5582676,,,b'10.00\t357\r\n'
354,5.5737908,,,b'10.00\t357\r\n'
355,5.5894262999999995,,,b'10.00\t358\r\n'
356,5.6048378,,,b'10.00\t357\r\n'
357,5.6208608,,,b'10.00\t357\r\n'
358,5.636523,,,b'10.00\t357\r\n'
359,5.6523679,,,b'10.00\t357\r\n'
360,5.6678008,,,b'9.33\t357\r\n'
361,5.683613,,,b'8.67\t357\r\n'
362,5.699111,,,b'8.00\t357\r\n'
363,5.7147492,,,b'8.00\t357\r\n'
364,5.7297728,,,b'8.67\t357\r\n'
365,5.7449478,,,b'9.33\t357\r\n'
366,5.7607737,,,b'9.33\t356\r\n'
367,5.7759382,,,b'8.67\t357\r\n'
368,5.7918139,,,b'8.00\t357\r\n'
369,5.8069333,,,b'8.00\t357\r\n'
370,5.8229459,,,b'8.00\t357\r\n'
371,5.8380786,,,b'8.00\t357\r\n'
372,5.8544984,,,b'7.00\t357\r\n'
373,5.8709711,,,b'7.00\t357\r\n'
374,5.8873576,,,b'6.00\t357\r\n'
375,5.903777,,,b'6.00\t357\r\n'
376,5.9199361,,,b'5.00\t357\r\n'
377,5.9363618,,,b'5.00\t357\r\n'
378,5.9525489,,,b'5.00\t357\r\n'
379,5.9678805,,,b'5.00\t357\r\n'
380,5.9831165,,,b'5.00\t357\r\n'
381,5.9986791,,,b'5.00\t357\r\n'
382,6.0139536,,,b'5.00\t357\r\n'
383,6.0301333999999995,,,b'5.00\t357\r\n'
384,6.0455141,,,b'5.00\t357\r\n'
385,6.0614218,,,b'5.00\t357\r\n'
386,6.076748800000001,,,b'5.00\t357\r\n'
387,6.0918274,,,b'5.00\t357\r\n'
388,6.107175099999999,,,b'5.00\t358\r\n'
389,6.122634400000001,,,b'5.00\t357\r\n'
390,6.1386945,,,b'5.00\t358\r\n'
391,6.154634,,,b'5.00\t359\r\n'
392,6.1696372,,,b'5.00\t359\r\n'
393,6.1850015,,,b'5.00\t359\r\n'
394,6.200782500000001,,,b'5.00\t360\r\n'
395,6.216905799999999,,,b'5.00\t360\r\n'
396,6.232827499999999,,,b'5.00\t362\r\n'
397,6.248232699999999,,,b'5.00\t361\r\n'
398,6.2641221,,,b'5.00\t362\r\n'
399,6.280579899999999,,,b'5.00\t363\r\n'
400,6.296852400000001,,,b'5.00\t364\r\n'
401,6.3133778,,,b'5.00\t364\r\n'
402,6.329293,,,b'5.00\t365\r\n'
403,6.3445862,,,b'5.00\t366\r\n'
404,6.3602354000000005,,,b'5.00\t366\r\n'
405,6.375536,,,b'5.00\t367\r\n'
406,6.3910309000000005,,,b'5.00\t368\r\n'
407,6.406219500000001,,,b'5.00\t369\r\n'
408,6.421367,,,b'5.00\t369\r\n'
409,6.4365573000000005,,,b'5.00\t369\r\n'
410,6.4526333000000005,,,b'5.00\t370\r\n'
411,6.4690753,,,b'5.00\t371\r\n'
412,6.4839573,,,b'5.00\t371\r\n'
413,6.499491900000001,,,b'5.00\t372\r\n'
414,6.5155634,,,b'5.00\t373\r\n'
415,6.5309881999999995,,,b'5.00\t374\r\n'
416,6.54664,,,b'4.00\t374\r\n'
417,6.5616658,,,b'4.00\t375\r\n'
418,6.5770684,,,b'4.00\t375\r\n'
419,6.5931786,,,b'5.00\t376\r\n'
420,6.6087735,,,b'5.00\t377\r\n'
421,6.623884499999999,,,b'5.00\t377\r\n'
422,6.6393804,,,b'5.00\t378\r\n'
423,6.6553276,,,b'5.00\t378\r\n'
424,6.670760400000001,,,b'6.00\t379\r\n'
425,6.6871639,,,b'6.00\t380\r\n'
426,6.7023641000000005,,,b'6.00\t380\r\n'
427,6.7181748,,,b'5.00\t381\r\n'
428,6.733861599999999,,,b'5.00\t382\r\n'
429,6.7496715,,,b'5.00\t382\r\n'
430,6.765896099999999,,,b'5.00\t383\r\n'
431,6.7814733,,,b'5.00\t383\r\n'
432,6.796930700000001,,,b'5.00\t384\r\n'
433,6.812895299999999,,,b'5.00\t385\r\n'
434,6.8289466999999995,,,b'5.00\t385\r\n'
435,6.844094200000001,,,b'5.00\t387\r\n'
436,6.8593873,,,b'5.00\t387\r\n'
437,6.8751599,,,b'5.00\t387\r\n'
438,6.890481899999999,,,b'5.00\t388\r\n'
439,6.9059249000000005,,,b'5.00\t389\r\n'
440,6.921603599999999,,,b'5.00\t389\r\n'
441,6.9379422,,,b'5.00\t390\r\n'
442,6.953213099999999,,,b'5.00\t391\r\n'
443,6.9693839,,,b'5.00\t391\r\n'
444,6.985248800000001,,,b'5.00\t393\r\n'
445,7.0006804,,,b'5.00\t392\r\n'
446,7.0163882,,,b'5.00\t393\r\n'
447,7.031944899999999,,,b'5.00\t394\r\n'
448,7.0473932999999995,,,b'5.00\t395\r\n'
449,7.0631273,,,b'5.00\t395\r\n'
450,7.078371300000001,,,b'5.00\t395\r\n'
451,7.0942077,,,b'5.00\t395\r\n'
452,7.110169600000001,,,b'5.00\t396\r\n'
453,7.1254173000000005,,,b'5.00\t397\r\n'
454,7.140907199999999,,,b'5.00\t398\r\n'
455,7.156553199999999,,,b'5.00\t399\r\n'
456,7.172124999999999,,,b'5.00\t399\r\n'
457,7.188125599999999,,,b'5.00\t400\r\n'
458,7.204050799999999,,,b'5.00\t400\r\n'
459,7.2199586,,,b'5.00\t400\r\n'
460,7.235758000000001,,,b'5.00\t401\r\n'
461,7.251066,,,b'5.00\t401\r\n'
462,7.2673141999999995,,,b'5.00\t402\r\n'
463,7.2820394,,,b'5.00\t402\r\n'
464,7.297841699999999,,,b'5.00\t402\r\n'
465,7.3136636,,,b'5.00\t403\r\n'
466,7.328877199999999,,,b'5.00\t403\r\n'
467,7.3439946,,,b'4.00\t404\r\n'
468,7.3598535,,,b'3.00\t404\r\n'
469,7.3756331,,,b'2.00\t404\r\n'
470,7.391179899999999,,,b'3.00\t404\r\n'
471,7.407022400000001,,,b'3.00\t404\r\n'
472,7.422685700000001,,,b'3.00\t404\r\n'
473,7.4387267,,,b'2.00\t404\r\n'
474,7.4536663,,,b'2.00\t404\r\n'
475,7.469179799999999,,,b'3.00\t404\r\n'
476,7.4851945,,,b'3.00\t404\r\n'
477,7.500558,,,b'3.00\t403\r\n'
478,7.5160587,,,b'2.00\t404\r\n'
479,7.5316645,,,b'2.00\t403\r\n'
480,7.5468169,,,b'2.00\t403\r\n'
481,7.562873399999999,,,b'2.00\t404\r\n'
482,7.578879499999999,,,b'2.00\t403\r\n'
483,7.5951547,,,b'2.00\t403\r\n'
484,7.6108341,,,b'2.00\t404\r\n'
485,7.6267438,,,b'1.33\t403\r\n'
486,7.642304899999999,,,b'1.33\t404\r\n'
487,7.6578699,,,b'1.33\t403\r\n'
488,7.6731584999999995,,,b'2.00\t404\r\n'
489,7.688976800000001,,,b'2.00\t404\r\n'
490,7.7045318,,,b'2.00\t404\r\n'
491,7.719803300000001,,,b'2.00\t403\r\n'
492,7.7356362999999995,,,b'2.00\t404\r\n'
493,7.750541200000001,,,b'2.00\t404\r\n'
494,7.7664069,,,b'2.00\t404\r\n'
495,7.7823294999999995,,,b'2.00\t404\r\n'
496,7.7978194,,,b'2.00\t404\r\n'
497,7.8133927,,,b'2.00\t404\r\n'
498,7.829090000000001,,,b'2.00\t404\r\n'
499,7.845008099999999,,,b'2.00\t404\r\n'
500,7.860189800000001,,,b'2.00\t404\r\n'
501,7.875871999999999,,,b'2.00\t404\r\n'
502,7.8922314,,,b'2.00\t403\r\n'
503,7.907399099999999,,,b'2.00\t403\r\n'
504,7.922486899999999,,,b'2.00\t404\r\n'
505,7.9380763000000005,,,b'2.00\t404\r\n'
506,7.9533206,,,b'2.00\t403\r\n'
507,7.969242400000001,,,b'2.00\t404\r\n'
508,7.9847961000000005,,,b'2.00\t404\r\n'
509,8.0001721,,,b'2.00\t404\r\n'
510,8.0156911,,,b'2.00\t403\r\n'
511,8.0313487,,,b'2.00\t404\r\n'
512,8.0474888,,,b'2.00\t404\r\n'
513,8.063146099999999,,,b'2.00\t403\r\n'
514,8.0781659,,,b'2.00\t404\r\n'
515,8.0935262,,,b'2.00\t404\r\n'
516,8.1091484,,,b'2.00\t404\r\n'
517,8.1245631,,,b'2.00\t404\r\n'
518,8.1401235,,,b'2.00\t404\r\n'
519,8.1560617,,,b'2.00\t403\r\n'
520,8.1714827,,,b'2.00\t403\r\n'
521,8.1871862,,,b'2.00\t404\r\n'
522,8.2030946,,,b'3.00\t404\r\n'
523,8.2181501,,,b'3.00\t404\r\n'
524,8.2342503,,,b'4.00\t404\r\n'
525,8.2497437,,,b'4.00\t404\r\n'
526,8.2656473,,,b'5.00\t404\r\n'
527,8.2810916,,,b'5.00\t404\r\n'
528,8.2973502,,,b'5.00\t404\r\n'
529,8.3129286,,,b'6.00\t404\r\n'
530,8.3284379,,,b'7.00\t404\r\n'
531,8.3441931,,,b'8.00\t404\r\n'
532,8.3597847,,,b'8.00\t404\r\n'
533,8.3749559,,,b'8.00\t404\r\n'
534,8.3908792,,,b'8.00\t403\r\n'
535,8.4073079,,,b'8.00\t404\r\n'
536,8.4236425,,,b'8.00\t404\r\n'
537,8.4389481,,,b'8.00\t404\r\n'
538,8.4548633,,,b'8.67\t404\r\n'
539,8.4704331,,,b'9.33\t403\r\n'
540,8.4860679,,,b'10.00\t403\r\n'
541,8.5017107,,,b'11.00\t404\r\n'
542,8.5176038,,,b'12.00\t403\r\n'
543,8.5332464,,,b'12.00\t404\r\n'
544,8.5495156,,,b'12.00\t404\r\n'
545,8.5654587,,,b'12.00\t404\r\n'
546,8.5807094,,,b'13.00\t404\r\n'
547,8.5966329,,,b'13.00\t404\r\n'
548,8.6118048,,,b'14.00\t404\r\n'
549,8.6270376,,,b'15.00\t403\r\n'
550,8.6429157,,,b'15.00\t404\r\n'
551,8.6587663,,,b'15.00\t404\r\n'
552,8.6746809,,,b'15.00\t404\r\n'
553,8.6902968,,,b'16.00\t404\r\n'
554,8.7057781,,,b'16.00\t404\r\n'
555,8.7216789,,,b'16.67\t404\r\n'
