,time,force_mV,displacement_mV,mV
550,8.672769200000001,,,b'19.50\t371\r\n'
551,8.7029545,,,b'19.20\t371\r\n'
552,8.718225700000001,,,b'19.20\t371\r\n'
553,8.733771099999998,,,b'19.20\t371\r\n'
554,8.7499125,,,b'19.50\t370\r\n'
555,8.7658339,,,b'19.50\t370\r\n'
556,8.7810171,,,b'19.20\t370\r\n'
557,8.796739800000001,,,b'19.20\t369\r\n'
558,8.812510499999998,,,b'19.50\t369\r\n'
559,8.827717400000001,,,b'19.50\t370\r\n'
560,8.843492699999999,,,b'19.80\t369\r\n'
561,8.859093999999999,,,b'19.80\t369\r\n'
562,8.874668100000001,,,b'19.80\t369\r\n'
563,8.890065100000001,,,b'19.80\t368\r\n'
564,8.9054732,,,b'19.80\t368\r\n'
565,8.9219863,,,b'19.80\t368\r\n'
566,8.9384975,,,b'19.80\t367\r\n'
567,8.954916,,,b'19.80\t367\r\n'
568,8.970887999999999,,,b'19.80\t367\r\n'
569,8.986082799999998,,,b'20.10\t367\r\n'
570,9.001777400000002,,,b'20.10\t366\r\n'
571,9.0172664,,,b'20.40\t365\r\n'
572,9.0325618,,,b'20.10\t365\r\n'
573,9.048242599999998,,,b'20.10\t365\r\n'
574,9.063411899999998,,,b'19.80\t364\r\n'
575,9.0791051,,,b'19.80\t365\r\n'
576,9.0947624,,,b'19.80\t364\r\n'
577,9.110492099999998,,,b'19.80\t364\r\n'
578,9.1268001,,,b'19.50\t363\r\n'
579,9.142222199999999,,,b'19.50\t363\r\n'
580,9.1576873,,,b'19.20\t363\r\n'
581,9.1732996,,,b'19.20\t363\r\n'
582,9.1888799,,,b'19.20\t362\r\n'
583,9.204739499999999,,,b'18.90\t362\r\n'
584,9.2208936,,,b'19.20\t362\r\n'
585,9.237096300000001,,,b'19.50\t362\r\n'
586,9.2523604,,,b'19.80\t361\r\n'
587,9.268678300000001,,,b'19.50\t361\r\n'
588,9.2842999,,,b'19.50\t360\r\n'
589,9.3004329,,,b'19.20\t360\r\n'
590,9.316242500000001,,,b'19.20\t360\r\n'
591,9.331907399999999,,,b'19.20\t359\r\n'
592,9.347099199999999,,,b'19.50\t359\r\n'
593,9.362749,,,b'19.80\t358\r\n'
594,9.378893000000001,,,b'19.50\t358\r\n'
595,9.3939877,,,b'19.50\t358\r\n'
596,9.40953,,,b'19.50\t358\r\n'
597,9.4247628,,,b'19.50\t357\r\n'
598,9.4407171,,,b'19.80\t357\r\n'
599,9.4566403,,,b'19.80\t357\r\n'
600,9.4727113,,,b'20.10\t357\r\n'
601,9.487958200000001,,,b'20.10\t357\r\n'
602,9.5033727,,,b'20.10\t356\r\n'
603,9.5187104,,,b'20.10\t356\r\n'
604,9.534381799999998,,,b'20.40\t356\r\n'
605,9.549765,,,b'20.40\t357\r\n'
606,9.565675800000001,,,b'20.40\t357\r\n'
607,9.581221,,,b'20.70\t356\r\n'
608,9.596350399999999,,,b'20.70\t357\r\n'
609,9.6122464,,,b'20.70\t356\r\n'
610,9.628075500000001,,,b'20.40\t357\r\n'
611,9.644413,,,b'20.10\t356\r\n'
612,9.659961899999999,,,b'19.80\t356\r\n'
613,9.6757821,,,b'19.50\t357\r\n'
614,9.691654,,,b'19.20\t357\r\n'
615,9.706814300000001,,,b'18.90\t357\r\n'
616,9.722201899999998,,,b'18.60\t357\r\n'
617,9.738130600000002,,,b'18.30\t356\r\n'
618,9.753608,,,b'18.00\t356\r\n'
619,9.7696021,,,b'18.00\t357\r\n'
620,9.7848909,,,b'17.80\t357\r\n'
621,9.8003428,,,b'17.80\t357\r\n'
622,9.816595199999998,,,b'17.60\t357\r\n'
623,9.8323115,,,b'17.40\t356\r\n'
624,9.848596400000002,,,b'17.20\t357\r\n'
625,9.8646383,,,b'17.00\t357\r\n'
626,9.879889599999998,,,b'16.80\t357\r\n'
627,9.8956443,,,b'16.60\t357\r\n'
628,9.910623699999999,,,b'16.40\t356\r\n'
629,9.9262808,,,b'16.20\t356\r\n'
630,9.941692,,,b'16.20\t357\r\n'
631,9.95694,,,b'16.00\t357\r\n'
632,9.9725966,,,b'15.70\t357\r\n'
633,9.987741499999998,,,b'15.40\t356\r\n'
634,10.0036944,,,b'15.40\t356\r\n'
635,10.019787999999998,,,b'15.40\t356\r\n'
636,10.0359424,,,b'15.40\t356\r\n'
637,10.0511999,,,b'15.40\t357\r\n'
638,10.067287199999999,,,b'15.40\t357\r\n'
639,10.083855799999998,,,b'15.40\t357\r\n'
640,10.099009800000001,,,b'15.10\t356\r\n'
641,10.114703800000001,,,b'15.10\t356\r\n'
642,10.129759400000001,,,b'15.10\t356\r\n'
643,10.145155599999999,,,b'15.40\t357\r\n'
644,10.1609378,,,b'15.40\t357\r\n'
645,10.176621,,,b'15.10\t357\r\n'
646,10.1924356,,,b'14.80\t356\r\n'
647,10.207847099999999,,,b'14.50\t357\r\n'
648,10.2238446,,,b'14.20\t356\r\n'
649,10.2394559,,,b'13.90\t357\r\n'
650,10.2548466,,,b'13.90\t357\r\n'
651,10.270420099999999,,,b'13.90\t357\r\n'
652,10.285813699999999,,,b'13.90\t357\r\n'
653,10.301579,,,b'13.60\t356\r\n'
654,10.3171253,,,b'13.30\t357\r\n'
655,10.3326286,,,b'13.30\t357\r\n'
656,10.347948800000001,,,b'13.30\t357\r\n'
657,10.363412799999999,,,b'13.30\t357\r\n'
658,10.3785883,,,b'13.30\t357\r\n'
659,10.394656600000001,,,b'13.30\t357\r\n'
660,10.409677899999998,,,b'13.30\t357\r\n'
661,10.426092400000002,,,b'13.00\t356\r\n'
662,10.441739599999998,,,b'13.00\t357\r\n'
663,10.4575778,,,b'13.00\t357\r\n'
664,10.4729724,,,b'13.00\t356\r\n'
665,10.488869699999999,,,b'13.00\t356\r\n'
666,10.504332300000002,,,b'13.00\t357\r\n'
667,10.520571100000002,,,b'13.00\t357\r\n'
668,10.5356904,,,b'13.00\t357\r\n'
669,10.552160099999998,,,b'13.00\t357\r\n'
670,10.5678077,,,b'12.70\t357\r\n'
671,10.5830989,,,b'12.40\t357\r\n'
672,10.5984309,,,b'12.40\t357\r\n'
673,10.6144846,,,b'12.10\t357\r\n'
674,10.6300336,,,b'11.80\t356\r\n'
675,10.6458242,,,b'11.50\t356\r\n'
676,10.661298500000001,,,b'11.50\t356\r\n'
677,10.676594300000001,,,b'11.50\t357\r\n'
678,10.692754699999998,,,b'11.20\t356\r\n'
679,10.7083853,,,b'10.90\t357\r\n'
680,10.724337299999998,,,b'10.90\t357\r\n'
681,10.7398837,,,b'10.90\t357\r\n'
682,10.7552761,,,b'10.60\t357\r\n'
683,10.7704585,,,b'10.60\t356\r\n'
684,10.7865586,,,b'10.60\t357\r\n'
685,10.8023187,,,b'10.60\t357\r\n'
686,10.818355400000002,,,b'10.30\t357\r\n'
687,10.8340325,,,b'10.00\t356\r\n'
688,10.849190400000001,,,b'9.80\t357\r\n'
689,10.8650944,,,b'9.80\t357\r\n'
690,10.8799794,,,b'9.80\t357\r\n'
691,10.8958108,,,b'9.60\t357\r\n'
692,10.911546900000001,,,b'9.40\t357\r\n'
693,10.927077099999998,,,b'9.20\t356\r\n'
694,10.942909,,,b'9.00\t356\r\n'
695,10.958361,,,b'8.80\t357\r\n'
696,10.974093799999999,,,b'8.60\t357\r\n'
697,10.9900253,,,b'8.40\t357\r\n'
698,11.005389300000001,,,b'8.40\t357\r\n'
699,11.020907300000001,,,b'8.20\t357\r\n'
700,11.0370107,,,b'8.00\t357\r\n'
701,11.052679300000001,,,b'8.00\t357\r\n'
702,11.068277299999998,,,b'7.70\t356\r\n'
703,11.084616100000002,,,b'7.40\t357\r\n'
704,11.100308900000002,,,b'7.10\t357\r\n'
705,11.1147232,,,b'6.80\t357\r\n'
706,11.130706700000001,,,b'6.50\t357\r\n'
707,11.1471178,,,b'6.20\t356\r\n'
708,11.162418500000001,,,b'6.20\t356\r\n'
709,11.177510600000002,,,b'5.90\t357\r\n'
710,11.1932161,,,b'5.60\t357\r\n'
711,11.2091088,,,b'5.30\t357\r\n'
712,11.2244043,,,b'5.30\t357\r\n'
713,11.240085400000002,,,b'5.30\t356\r\n'
714,11.255269599999998,,,b'5.60\t357\r\n'
715,11.270772699999998,,,b'5.60\t357\r\n'
716,11.286381500000001,,,b'5.60\t357\r\n'
717,11.302519400000001,,,b'5.60\t358\r\n'
718,11.3179789,,,b'5.30\t358\r\n'
719,11.3338237,,,b'5.30\t359\r\n'
720,11.348740800000002,,,b'5.30\t360\r\n'
721,11.364365800000002,,,b'5.30\t361\r\n'
722,11.379992300000001,,,b'5.30\t361\r\n'
723,11.3957606,,,b'5.30\t362\r\n'
724,11.4109512,,,b'5.00\t363\r\n'
725,11.426565,,,b'5.00\t364\r\n'
726,11.4420872,,,b'5.00\t365\r\n'
727,11.4575784,,,b'5.00\t365\r\n'
728,11.473678499999998,,,b'5.00\t367\r\n'
729,11.489626099999999,,,b'5.00\t367\r\n'
730,11.505071099999999,,,b'5.00\t368\r\n'
731,11.5211173,,,b'5.00\t369\r\n'
732,11.537140999999998,,,b'5.00\t369\r\n'
733,11.552463,,,b'5.00\t370\r\n'
734,11.567819700000001,,,b'4.70\t372\r\n'
735,11.5837835,,,b'4.70\t373\r\n'
736,11.599192200000001,,,b'4.70\t374\r\n'
737,11.614418400000002,,,b'4.70\t375\r\n'
738,11.629970799999999,,,b'4.40\t376\r\n'
739,11.645157900000001,,,b'4.40\t377\r\n'
740,11.660682000000001,,,b'4.40\t379\r\n'
741,11.675857700000002,,,b'4.40\t379\r\n'
742,11.6914911,,,b'4.40\t380\r\n'
743,11.707251800000002,,,b'4.40\t381\r\n'
744,11.7234309,,,b'4.70\t381\r\n'
745,11.7384506,,,b'4.70\t382\r\n'
746,11.7537627,,,b'4.70\t383\r\n'
747,11.769634400000001,,,b'4.70\t384\r\n'
748,11.785138499999999,,,b'5.00\t385\r\n'
749,11.801386399999998,,,b'5.00\t386\r\n'
750,11.8175444,,,b'5.00\t387\r\n'
751,11.833467899999999,,,b'4.70\t388\r\n'
752,11.848492199999999,,,b'4.70\t388\r\n'
753,11.8644949,,,b'4.70\t390\r\n'
754,11.880957299999999,,,b'4.70\t390\r\n'
755,11.896344899999999,,,b'4.70\t391\r\n'
756,11.911913899999998,,,b'4.70\t392\r\n'
757,11.9282927,,,b'4.70\t393\r\n'
758,11.944223699999998,,,b'4.70\t394\r\n'
759,11.959757199999999,,,b'4.70\t394\r\n'
760,11.975143500000001,,,b'4.70\t395\r\n'
761,11.990899299999999,,,b'5.00\t395\r\n'
762,12.0073228,,,b'5.00\t396\r\n'
763,12.022559900000001,,,b'5.00\t396\r\n'
764,12.038230899999999,,,b'5.00\t397\r\n'
765,12.0538621,,,b'5.00\t398\r\n'
766,12.069415200000002,,,b'5.00\t399\r\n'
767,12.0854113,,,b'5.00\t399\r\n'
768,12.101240699999998,,,b'5.00\t400\r\n'
769,12.1163409,,,b'5.00\t401\r\n'
770,12.1325666,,,b'5.00\t401\r\n'
771,12.148017500000002,,,b'5.00\t401\r\n'
772,12.163002299999999,,,b'5.00\t402\r\n'
773,12.178142399999999,,,b'5.00\t403\r\n'
774,12.1938973,,,b'5.00\t403\r\n'
775,12.2099193,,,b'5.00\t403\r\n'
776,12.2254529,,,b'5.00\t403\r\n'
777,12.2414059,,,b'5.00\t403\r\n'
778,12.2572862,,,b'5.00\t403\r\n'
779,12.2729043,,,b'4.70\t403\r\n'
780,12.288775300000001,,,b'4.40\t404\r\n'
781,12.304771299999999,,,b'4.10\t403\r\n'
782,12.320150900000002,,,b'3.80\t403\r\n'
783,12.3361311,,,b'3.80\t403\r\n'
784,12.352199599999999,,,b'3.50\t403\r\n'
785,12.367642700000001,,,b'3.20\t403\r\n'
786,12.3835124,,,b'2.90\t403\r\n'
787,12.399598399999999,,,b'2.60\t403\r\n'
788,12.4150746,,,b'2.30\t403\r\n'
789,12.4307989,,,b'2.30\t403\r\n'
790,12.447001,,,b'2.30\t403\r\n'
791,12.462706999999998,,,b'2.30\t403\r\n'
792,12.478412800000001,,,b'2.30\t403\r\n'
793,12.494250300000001,,,b'2.00\t403\r\n'
794,12.509986699999999,,,b'2.00\t403\r\n'
795,12.525306,,,b'2.00\t403\r\n'
796,12.541333900000001,,,b'2.00\t403\r\n'
797,12.557032,,,b'2.00\t403\r\n'
798,12.572654700000001,,,b'2.00\t403\r\n'
799,12.587904900000002,,,b'2.00\t403\r\n'
800,12.603850300000001,,,b'2.00\t403\r\n'
801,12.6202389,,,b'2.00\t403\r\n'
802,12.634743700000001,,,b'2.00\t403\r\n'
803,12.650242200000001,,,b'2.00\t403\r\n'
804,12.6666439,,,b'2.00\t404\r\n'
805,12.681456099999998,,,b'2.00\t403\r\n'
806,12.6977571,,,b'2.00\t403\r\n'
807,12.712967899999999,,,b'2.00\t403\r\n'
808,12.7292117,,,b'2.00\t403\r\n'
809,12.7451608,,,b'2.00\t403\r\n'
810,12.760919399999999,,,b'2.00\t403\r\n'
811,12.776331200000001,,,b'2.00\t403\r\n'
812,12.7916703,,,b'2.00\t403\r\n'
813,12.8074872,,,b'2.00\t403\r\n'
814,12.823580499999998,,,b'2.00\t403\r\n'
815,12.839224900000001,,,b'2.00\t403\r\n'
816,12.8545509,,,b'2.00\t403\r\n'
817,12.8704207,,,b'2.00\t403\r\n'
818,12.8866716,,,b'2.00\t403\r\n'
819,12.9023477,,,b'2.00\t403\r\n'
820,12.9176115,,,b'2.00\t403\r\n'
821,12.9327185,,,b'2.00\t403\r\n'
822,12.947831099999998,,,b'2.00\t403\r\n'
823,12.963058700000001,,,b'2.00\t403\r\n'
824,12.978431400000002,,,b'2.00\t403\r\n'
825,12.994293500000001,,,b'2.00\t403\r\n'
826,13.0100397,,,b'2.00\t403\r\n'
827,13.0260416,,,b'2.00\t403\r\n'
828,13.042426899999999,,,b'2.00\t403\r\n'
829,13.0588215,,,b'2.00\t403\r\n'
830,13.075146400000001,,,b'2.00\t403\r\n'
831,13.091027100000002,,,b'2.00\t403\r\n'
832,13.1065872,,,b'2.00\t403\r\n'
833,13.121626200000001,,,b'1.80\t404\r\n'
834,13.137637999999999,,,b'1.80\t403\r\n'
835,13.1536501,,,b'1.80\t403\r\n'
836,13.168788500000002,,,b'1.80\t404\r\n'
837,13.184796500000001,,,b'1.80\t403\r\n'
838,13.2005755,,,b'1.80\t403\r\n'
839,13.215800300000001,,,b'1.80\t403\r\n'
840,13.2316766,,,b'1.80\t403\r\n'
841,13.247222,,,b'1.80\t403\r\n'
842,13.2634023,,,b'1.80\t403\r\n'
843,13.279347300000001,,,b'2.00\t403\r\n'
844,13.2949762,,,b'2.00\t403\r\n'
845,13.310636599999999,,,b'2.00\t404\r\n'
846,13.325815500000001,,,b'2.00\t403\r\n'
847,13.3566477,,,b'2.00\t404\r\n'
848,13.3722602,,,b'2.00\t403\r\n'
849,13.3881652,,,b'2.00\t403\r\n'
850,13.4034267,,,b'2.00\t403\r\n'
851,13.4186342,,,b'2.00\t403\r\n'
852,13.434178800000002,,,b'2.00\t403\r\n'
853,13.4494067,,,b'2.00\t403\r\n'
854,13.4651429,,,b'2.00\t403\r\n'
855,13.480533000000001,,,b'2.00\t404\r\n'
856,13.4957259,,,b'2.00\t403\r\n'
857,13.511146,,,b'2.00\t403\r\n'
858,13.526848699999999,,,b'2.00\t403\r\n'
859,13.5421491,,,b'2.00\t403\r\n'
860,13.5580508,,,b'2.00\t404\r\n'
861,13.5733395,,,b'2.00\t403\r\n'
862,13.589170500000002,,,b'2.00\t403\r\n'
863,13.604333700000002,,,b'2.00\t403\r\n'
864,13.620828499999998,,,b'2.00\t403\r\n'
865,13.6366665,,,b'2.00\t403\r\n'
866,13.652725199999999,,,b'2.00\t403\r\n'
867,13.668223699999999,,,b'2.00\t403\r\n'
868,13.683921000000002,,,b'2.00\t403\r\n'
869,13.699839,,,b'2.00\t403\r\n'
870,13.7152341,,,b'2.00\t403\r\n'
871,13.7303371,,,b'2.00\t403\r\n'
872,13.7456219,,,b'2.00\t403\r\n'
873,13.7610585,,,b'2.00\t404\r\n'
874,13.776646,,,b'2.00\t403\r\n'
875,13.792817199999998,,,b'2.00\t403\r\n'
876,13.8086396,,,b'2.00\t403\r\n'
877,13.824583400000002,,,b'2.00\t403\r\n'
878,13.840538599999999,,,b'2.00\t403\r\n'
879,13.855698,,,b'2.00\t404\r\n'
880,13.872146099999998,,,b'2.00\t403\r\n'
881,13.8877211,,,b'2.00\t403\r\n'
882,13.9032616,,,b'2.00\t403\r\n'
883,13.9186871,,,b'2.00\t403\r\n'
884,13.935030099999999,,,b'2.00\t403\r\n'
885,13.9501843,,,b'2.00\t403\r\n'
886,13.965825200000001,,,b'2.00\t403\r\n'
887,13.9818894,,,b'2.00\t403\r\n'
888,13.997991800000001,,,b'2.00\t403\r\n'
889,14.013832699999998,,,b'2.00\t403\r\n'
890,14.029242100000001,,,b'2.00\t403\r\n'
891,14.045175400000002,,,b'2.00\t404\r\n'
892,14.060423200000002,,,b'2.00\t403\r\n'
893,14.076382500000001,,,b'2.00\t403\r\n'
894,14.091528500000003,,,b'2.00\t403\r\n'
895,14.1073606,,,b'2.00\t403\r\n'
896,14.1221839,,,b'2.00\t403\r\n'
897,14.1379558,,,b'2.00\t403\r\n'
898,14.1544937,,,b'2.00\t403\r\n'
899,14.169992,,,b'2.00\t403\r\n'
900,14.186026000000002,,,b'2.00\t403\r\n'
901,14.2015842,,,b'2.00\t403\r\n'
902,14.2177486,,,b'2.00\t403\r\n'
903,14.233326000000002,,,b'2.00\t403\r\n'
904,14.249040700000002,,,b'2.00\t403\r\n'
905,14.264558300000001,,,b'2.00\t403\r\n'
906,14.2791648,,,b'2.00\t403\r\n'
907,14.2942675,,,b'2.00\t403\r\n'
908,14.309993900000002,,,b'2.30\t403\r\n'
909,14.325572400000002,,,b'2.60\t404\r\n'
910,14.3418183,,,b'2.90\t403\r\n'
911,14.3570441,,,b'3.20\t403\r\n'
912,14.372848100000002,,,b'3.50\t403\r\n'
913,14.3885665,,,b'3.80\t403\r\n'
914,14.404362800000001,,,b'4.10\t403\r\n'
915,14.4194323,,,b'4.40\t403\r\n'
916,14.434959,,,b'4.70\t403\r\n'
917,14.450790000000001,,,b'5.00\t403\r\n'
918,14.466093700000002,,,b'5.00\t403\r\n'
919,14.481522000000002,,,b'5.30\t403\r\n'
920,14.4967522,,,b'5.60\t403\r\n'
921,14.512287,,,b'5.90\t403\r\n'
922,14.527796600000002,,,b'6.20\t403\r\n'
923,14.5435266,,,b'6.50\t403\r\n'
924,14.559089700000001,,,b'7.00\t403\r\n'
925,14.5751332,,,b'7.30\t403\r\n'
926,14.5913437,,,b'7.60\t403\r\n'
927,14.6072482,,,b'8.10\t403\r\n'
928,14.6232437,,,b'8.60\t403\r\n'
929,14.639222700000001,,,b'8.80\t403\r\n'
930,14.654568600000001,,,b'9.00\t403\r\n'
931,14.6703802,,,b'9.50\t403\r\n'
932,14.686874,,,b'10.00\t403\r\n'
933,14.7033521,,,b'10.50\t403\r\n'
934,14.7190567,,,b'10.80\t403\r\n'
935,14.7347183,,,b'11.30\t403\r\n'
936,14.7499526,,,b'12.10\t403\r\n'
937,14.765773,,,b'12.70\t403\r\n'
938,14.7817589,,,b'13.00\t404\r\n'
939,14.797397700000001,,,b'13.30\t403\r\n'
940,14.8126191,,,b'13.90\t403\r\n'
941,14.828182000000002,,,b'14.20\t403\r\n'
942,14.843213800000001,,,b'14.50\t403\r\n'
943,14.8587907,,,b'14.80\t403\r\n'
944,14.8748608,,,b'15.10\t403\r\n'
945,14.8899264,,,b'15.60\t403\r\n'
946,14.905560400000002,,,b'15.30\t403\r\n'
947,14.9206672,,,b'15.30\t403\r\n'
948,14.936432800000002,,,b'15.60\t403\r\n'
949,14.9519652,,,b'16.10\t403\r\n'
950,14.966913600000002,,,b'16.30\t403\r\n'
951,14.9823439,,,b'16.50\t404\r\n'
952,14.9980911,,,b'16.70\t403\r\n'
953,15.0136392,,,b'16.90\t403\r\n'
954,15.028976400000001,,,b'17.10\t403\r\n'
955,15.0446678,,,b'17.10\t404\r\n'
956,15.060278500000003,,,b'17.60\t404\r\n'
957,15.075672400000002,,,b'17.80\t403\r\n'
958,15.091346700000003,,,b'18.00\t403\r\n'
959,15.106746700000002,,,b'18.00\t403\r\n'
960,15.122780200000001,,,b'18.00\t403\r\n'
961,15.1385447,,,b'18.00\t403\r\n'
962,15.1543782,,,b'18.00\t403\r\n'
963,15.1704555,,,b'18.00\t402\r\n'
964,15.186001100000002,,,b'18.00\t402\r\n'
965,15.201888400000001,,,b'18.00\t402\r\n'
966,15.217264100000001,,,b'18.00\t401\r\n'
967,15.232322500000002,,,b'18.00\t400\r\n'
968,15.2483601,,,b'18.00\t400\r\n'
969,15.2638271,,,b'18.00\t400\r\n'
970,15.2800868,,,b'18.00\t399\r\n'
971,15.2957608,,,b'18.00\t399\r\n'
972,15.3108511,,,b'18.00\t399\r\n'
973,15.326408100000002,,,b'18.30\t398\r\n'
974,15.3420992,,,b'18.30\t398\r\n'
975,15.3572187,,,b'18.30\t398\r\n'
976,15.3729205,,,b'18.30\t397\r\n'
977,15.3890168,,,b'18.30\t397\r\n'
978,15.404233700000002,,,b'18.30\t397\r\n'
979,15.420420100000001,,,b'18.30\t396\r\n'
980,15.436379600000002,,,b'18.30\t396\r\n'
981,15.451896100000003,,,b'18.30\t396\r\n'
982,15.4677723,,,b'18.30\t396\r\n'
983,15.4833283,,,b'18.00\t396\r\n'
984,15.4992974,,,b'18.00\t395\r\n'
985,15.515285200000001,,,b'18.00\t394\r\n'
986,15.5311734,,,b'18.00\t394\r\n'
987,15.5467203,,,b'18.00\t394\r\n'
988,15.5623863,,,b'18.00\t394\r\n'
989,15.5774559,,,b'18.00\t394\r\n'
990,15.593340100000002,,,b'18.00\t393\r\n'
991,15.6090972,,,b'18.00\t393\r\n'
992,15.624940900000002,,,b'18.00\t393\r\n'
993,15.6404864,,,b'18.00\t392\r\n'
994,15.6565291,,,b'18.00\t392\r\n'
995,15.6719237,,,b'18.00\t392\r\n'
996,15.6879095,,,b'18.00\t392\r\n'
997,15.7032719,,,b'18.00\t391\r\n'
998,15.718715,,,b'18.00\t391\r\n'
999,15.7338165,,,b'18.00\t391\r\n'
1000,15.749786700000001,,,b'18.00\t391\r\n'
1001,15.7656126,,,b'18.00\t391\r\n'
1002,15.7813127,,,b'18.00\t390\r\n'
1003,15.7966424,,,b'18.00\t391\r\n'
1004,15.812042900000002,,,b'18.00\t390\r\n'
1005,15.827515600000002,,,b'18.00\t390\r\n'
1006,15.8437081,,,b'18.00\t390\r\n'
1007,15.858905700000001,,,b'18.00\t390\r\n'
1008,15.87461,,,b'18.00\t389\r\n'
1009,15.891135600000002,,,b'18.00\t389\r\n'
1010,15.907083100000001,,,b'17.80\t389\r\n'
1011,15.9228865,,,b'17.80\t389\r\n'
1012,15.939190700000001,,,b'17.80\t389\r\n'
1013,15.954432700000002,,,b'17.80\t389\r\n'
1014,15.969514700000001,,,b'17.80\t388\r\n'
1015,15.9852736,,,b'17.80\t388\r\n'
1016,16.000508800000002,,,b'18.10\t388\r\n'
1017,16.0161154,,,b'18.10\t388\r\n'
1018,16.032097500000003,,,b'18.10\t388\r\n'
1019,16.0481276,,,b'18.40\t388\r\n'
1020,16.0640964,,,b'18.60\t388\r\n'
1021,16.080097900000002,,,b'18.90\t387\r\n'
1022,16.095113400000002,,,b'18.90\t386\r\n'
1023,16.1110882,,,b'18.90\t387\r\n'
1024,16.1270432,,,b'18.90\t386\r\n'
1025,16.143134,,,b'18.90\t386\r\n'
1026,16.159170200000002,,,b'18.60\t387\r\n'
1027,16.175051200000002,,,b'18.60\t386\r\n'
1028,16.1910484,,,b'18.60\t386\r\n'
1029,16.2061069,,,b'18.30\t386\r\n'
1030,16.222097,,,b'18.30\t385\r\n'
1031,16.2380938,,,b'18.00\t385\r\n'
1032,16.2540845,,,b'18.00\t385\r\n'
1033,16.270164400000002,,,b'18.00\t385\r\n'
1034,16.2861032,,,b'18.00\t384\r\n'
1035,16.302098100000002,,,b'18.00\t385\r\n'
1036,16.3180698,,,b'18.00\t384\r\n'
1037,16.3340782,,,b'18.00\t384\r\n'
1038,16.349087100000002,,,b'18.00\t384\r\n'
1039,16.3650787,,,b'18.00\t384\r\n'
1040,16.381088000000002,,,b'18.00\t384\r\n'
1041,16.3970767,,,b'18.00\t384\r\n'
1042,16.4123054,,,b'18.00\t384\r\n'
1043,16.4280949,,,b'18.00\t383\r\n'
1044,16.4441321,,,b'18.00\t384\r\n'
1045,16.459081400000002,,,b'18.00\t383\r\n'
1046,16.4751087,,,b'18.00\t384\r\n'
1047,16.4910942,,,b'18.00\t383\r\n'
1048,16.5070799,,,b'18.00\t383\r\n'
1049,16.5230028,,,b'18.00\t383\r\n'
1050,16.5380487,,,b'18.00\t383\r\n'
1051,16.5540601,,,b'18.00\t383\r\n'
1052,16.570072500000002,,,b'18.00\t383\r\n'
1053,16.5864713,,,b'18.00\t383\r\n'
1054,16.6024357,,,b'18.00\t383\r\n'
1055,16.6184423,,,b'18.00\t383\r\n'
1056,16.633858800000002,,,b'18.00\t383\r\n'
1057,16.648843,,,b'18.00\t383\r\n'
1058,16.6647205,,,b'18.00\t383\r\n'
1059,16.6808057,,,b'18.00\t382\r\n'
1060,16.6964455,,,b'18.00\t382\r\n'
1061,16.711742,,,b'18.00\t382\r\n'
1062,16.726614400000003,,,b'18.00\t382\r\n'
1063,16.7430579,,,b'18.00\t382\r\n'
1064,16.7586406,,,b'18.00\t382\r\n'
1065,16.7737562,,,b'18.00\t381\r\n'
1066,16.7895934,,,b'18.00\t382\r\n'
1067,16.8049415,,,b'18.00\t381\r\n'
1068,16.820358600000002,,,b'18.00\t381\r\n'
1069,16.8360957,,,b'18.00\t381\r\n'
1070,16.8517316,,,b'18.00\t381\r\n'
1071,16.8677803,,,b'18.00\t380\r\n'
1072,16.883285,,,b'18.00\t381\r\n'
1073,16.898605200000002,,,b'18.00\t380\r\n'
1074,16.914570100000002,,,b'18.00\t381\r\n'
1075,16.9300818,,,b'18.00\t380\r\n'
1076,16.9457711,,,b'18.30\t380\r\n'
1077,16.9614903,,,b'18.30\t380\r\n'
1078,16.9771501,,,b'18.30\t380\r\n'
1079,16.992688100000002,,,b'18.30\t380\r\n'
1080,17.008668200000002,,,b'18.60\t380\r\n'
1081,17.0246445,,,b'18.60\t380\r\n'
1082,17.0406647,,,b'18.60\t380\r\n'
1083,17.0562174,,,b'18.60\t380\r\n'
1084,17.072338900000002,,,b'18.60\t380\r\n'
1085,17.087659600000002,,,b'18.60\t379\r\n'
1086,17.1038687,,,b'18.30\t379\r\n'
1087,17.1193305,,,b'18.30\t379\r\n'
1088,17.1351045,,,b'18.30\t379\r\n'
1089,17.1512666,,,b'18.30\t380\r\n'
1090,17.1672553,,,b'18.00\t380\r\n'
1091,17.182603,,,b'18.00\t379\r\n'
1092,17.1982226,,,b'18.00\t379\r\n'
1093,17.213637600000002,,,b'18.00\t379\r\n'
1094,17.2290503,,,b'18.00\t378\r\n'
1095,17.2443966,,,b'18.00\t378\r\n'
1096,17.259581700000002,,,b'18.00\t378\r\n'
1097,17.2751063,,,b'18.00\t379\r\n'
1098,17.2910905,,,b'18.00\t378\r\n'
1099,17.306984,,,b'18.00\t378\r\n'
1100,17.322550800000002,,,b'18.00\t378\r\n'
1101,17.3386087,,,b'18.00\t378\r\n'
1102,17.353903000000003,,,b'18.00\t378\r\n'
1103,17.3697033,,,b'18.00\t378\r\n'
1104,17.3852954,,,b'18.00\t378\r\n'
1105,17.4012919,,,b'18.00\t378\r\n'
1106,17.4163426,,,b'18.00\t377\r\n'
1107,17.4320689,,,b'18.00\t378\r\n'
1108,17.4472816,,,b'18.00\t378\r\n'
